id,objet,montant,codecpv,procedure,offres_recues,acheteur_id,acheteur_nom,titulaire_siret,titulaire_nom,titulaire_activite,titulaire_effectifs,titulaire_commune,date,score_sous_enchere,raisons_score,economie_estimee_basse,economie_estimee_haute
243195,"Fourniture de DM de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est - Marchés Négociés - lots 22, 26",17305.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,1.0,13002682600011,,35215450400034,,,,,2023-12-06,85,Sans concurrence (+15) | 1 seule offre (+15) | 3 marches sans concurrence (+10) | Categorie COTS (+5) | Montant trop faible (-10),2596,6057
20233101,Prestations de services en assurances pour le SDEEG 33 (4 lots): Lot 1 : Dommages aux biens,6524.0,66515000-3,Marché passé sans publicité ni mise en concurrence préalable,1.0,25330347300057,,30130960500410,,,,,2023-12-18,85,Sans concurrence (+15) | 1 seule offre (+15) | Fournisseur captif 100 marches (+5) | 5 marches sans concurrence (+10) | Montant trop faible (-10),979,2283
243235,Fourniture de spécialités pharmaceutiques au profit des adhérents du GCS GRAPS Grand Est - marchés négociés lot 1248,100215648.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,1.0,13002682600011,,,,,,,2023-12-20,80,Sans concurrence (+15) | 1 seule offre (+15) | Categorie COTS (+5) | Montant tres eleve (-5),15032347,35075477
20232300046800,Maintenance et prestations associées du système informatique des ressources humaines,1016490.0,72267100-0,Marché négocié sans publicité ni mise en concurrence préalab,,21300189400012,,75580064600373,,,,,2023-12-11,80,Sans concurrence (+15) | 5 marches sans concurrence (+10) | Montant accessible (+5),152474,355772
202323N0374-0000,FF - MAINTENANCE DES PROGICIELS DE GESTION DE LA POPULATION - RELANCE DU 22N0429,800000.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalab,,20003019500115,,48125959600023,LOGITUD SOLUTIONS,,21,MULHOUSE,2023-12-07,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),120000,280000
2023090410MV00,MAINTENANCE ET CRÉATION D INSTALLATIONS DE SYSTÈMES CONTRÔLE ACCÈS GLT,750000.0,42961100-1,Marché négocié sans publicité ni mise en concurrence préalab,,21440184600016,,38452759400038,,,,,2023-11-28,80,Sans concurrence (+15) | 4 marches sans concurrence (+10) | Montant accessible (+5),112500,262500
202315100000001,Prestations de services pour l'acquisition de droits de déploiement et de support associé pour les,619500.0,72267100-0,Marché négocié sans publicité ni mise en concurrence préalab,,22590001801244,,34849974000028,ESRI FRANCE,,32,MEUDON,2023-12-29,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),92925,216825
202323014300,Maintenance et prestations associées du système informatique des ressources humaines,514130.32,72267100-0,Marché négocié sans publicité ni mise en concurrence préalab,,24300064300045,,75580064600381,,,,,2023-12-11,80,Sans concurrence (+15) | 5 marches sans concurrence (+10) | Montant accessible (+5),77120,179946
202351500,MAINTENANCE/ACQUISITIONS/PRESTATIONS PR LOGICIEL SEDITH RH,210000.0,72267100-0,Marché négocié sans publicité ni mise en concurrence préalab,,28350355500015,,75580064600381,,,,,2023-12-07,80,Sans concurrence (+15) | 5 marches sans concurrence (+10) | Montant accessible (+5),31500,73500
20232023S0008900,"Maintenances, acquisitions et prestations associées pour le logiciel SEDIT RH",210000.0,72267100-0,Marché passé sans publicité ni mise en concurrence préalable,,28350355500015,,75580064600381,,,,,2023-12-07,80,Sans concurrence (+15) | 5 marches sans concurrence (+10) | Montant accessible (+5),31500,73500
20232023028BG00,ASSURANCES DOMMAGES AUX BIENS - CONTRAT VILLASSUR 4002 2024-2027,203483.36,66515000-3,Marché négocié sans publicité ni mise en concurrence préalab,,20008469700016,,38385380101346,,,,,2023-12-22,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),30523,71219
202319900,Maintenance et évolution du logiciel IAS - Implicit Action Sociale,200000.0,72250000-2,Marché négocié sans publicité ni mise en concurrence préalab,,22220001600327,,38251931200088,ARCHE MC2 (MOBISERV : CITYZEN : MEDISYS),,32,AIX-EN-PROVENCE,2023-12-18,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),30000,70000
2023090LU00,PRESTATIONS COMMUNICATIONS SPORTIVES TCM FOOTBALL 2023-2024,192000.0,79340000-9,Marché négocié sans publicité ni mise en concurrence préalab,,20006925000013,,41938899600045,,,,,2023-12-14,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),28800,67200
2023K2324301,ASSURANCE DOMMAGES AUX BIENS ET RISQUES ANNEXES LOT 1,183917.11,66515200-5,Marché négocié sans publicité ni mise en concurrence préalab,,20006720500019,,38385380101346,,,,,2023-12-29,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),27588,64371
2023K2324300,ASSURANCE DOMMAGES AUX BIENS ET RISQUES ANNEXES LOT 1,183917.11,66515200-5,Marché négocié sans publicité ni mise en concurrence préalab,,20006720500019,,38385380101346,,,,,2023-12-29,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),27588,64371
202324ELEC00,Fourniture et acheminement d'electricité,165000.0,31682000-0,Marché passé sans publicité ni mise en concurrence préalable,,55208131766522,,55208131766522,,,,,2023-11-30,80,Sans concurrence (+15) | Fournisseur captif 10 marches (+5) | Categorie COTS (+5) | Montant accessible (+5),24750,57750
202420240030600,LOT 6 : REMISE EN ETAT ET AMELIORATION ESPACES VERTS,130164.75,75231240-8,Marché négocié sans publicité ni mise en concurrence préalab,,21630430300011,,90779645200015,,,,,2023-12-14,80,Sans concurrence (+15) | 4 marches sans concurrence (+10) | Montant accessible (+5),19525,45558
2023019000,"PRESTATION D'HEBERGEMENT, DE MAINTENANCE ET D'ASSISTANCE DE L'APPLICATION MARCO.",120000.0,72267100-0,Marché négocié sans publicité ni mise en concurrence préalab,,22530001100015,,34927581800061,,,,,2023-12-07,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),18000,42000
202420240030200,LOT 2 : ORGANISATION TEMPS DE TRAVAIL AVEC STRUCTURES PART.,107400.0,75231240-8,Marché négocié sans publicité ni mise en concurrence préalab,,21630430300011,,90779645200015,,,,,2023-12-14,80,Sans concurrence (+15) | 4 marches sans concurrence (+10) | Montant accessible (+5),16110,37590
2023000000018200,ASSURANCES RESPONSABILITE CIVILE ET PROTECTION FONCTIONNELLE,100000.0,66516400-4,Marché négocié sans publicité ni mise en concurrence préalab,,20007324500017,,37983490600073,,,,,2023-12-22,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),15000,35000
2023090410MV00,MAINTENANCE ET CREATION D INSTALLATIONS DE SYSTEMES CONTROLE ACCES GLT,100000.0,42961100-1,Marché négocié sans publicité ni mise en concurrence préalab,,24440064400013,,38452759400038,,,,,2023-11-28,80,Sans concurrence (+15) | 4 marches sans concurrence (+10) | Montant accessible (+5),15000,35000
20230904100100,MAINTENANCE ET CREATION INSTALLATIONS DE SYSTEMES DE CONTROLE ACCES GLT,100000.0,42961100-1,Marché négocié sans publicité ni mise en concurrence préalab,,21440132500011,,38452759400038,,,,,2023-11-28,80,Sans concurrence (+15) | 4 marches sans concurrence (+10) | Montant accessible (+5),15000,35000
202398729700,MAINTENANCE ET CREATION INSTALLATIONS DE SYSTEMES DE CONTROLE ACCES GLT-HONEYWELL-PROWATCH GLT,100000.0,42961100-1,Marché passé sans publicité ni mise en concurrence préalable,,21440132500011,,38452759400038,,,,,2023-11-28,80,Sans concurrence (+15) | 4 marches sans concurrence (+10) | Montant accessible (+5),15000,35000
202323035MC0000,"CONTRAT DE MAINTENANCE GRH ET GF SEDIT, CONTRAT DE SERVICES GRH GF SEDIT VS INCLUS, CONTRAT DE SERVICES VEILLE STATUTAIRE",88417.23,72267100-0,Marché négocié sans publicité ni mise en concurrence préalab,,21130103100012,,75580064600373,,,,,2023-12-29,80,Sans concurrence (+15) | 5 marches sans concurrence (+10) | Montant accessible (+5),13263,30946
2023DI1800,MAINTENANCE DU PROGICIEL MARCOWEB,81216.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalab,,22070001700019,,34927581800061,,,,,2023-12-26,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),12182,28426
2024MA024300,"Droits d?utilisation, d?hébergement et d?assistance du progiciel Marco en mode hébergé (SaaS)",80000.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalab,,25310098600046,,34927581800061,,,,,2023-12-29,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),12000,28000
20230131200,ESTAC - PROMOTION DE L'INSTITUTION REGIONALE DANS LE CADRE DE MANIFESTATIONS SPORTIVES DE CHAMPIONNA,77160.0,79341200-8,Marché négocié sans publicité ni mise en concurrence préalab,,20005226400013,,41938899600045,,,,,2023-12-04,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),11574,27006
202309_23L0900,Lot 09 - Viande de volaille fraiche,72000.0,15112100-7,Marché négocié sans publicité ni mise en concurrence préalab,,21971128000012,,44133059400017,CATHIA NAIME,,NN,LES ABYMES,2023-12-21,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),10800,25200
202420240030100,LOT 1 : ACCUEIL ET ACCOMPAGNEMENT PERSONNES PRIVEES D'EMPLOI,70000.0,75231240-8,Marché négocié sans publicité ni mise en concurrence préalab,,21630430300011,,90779645200015,,,,,2023-12-13,80,Sans concurrence (+15) | 4 marches sans concurrence (+10) | Montant accessible (+5),10500,24500
202309_23L1000,Lot 10 - viande de volaille fraiche,68000.0,15111000-9,Marché négocié sans publicité ni mise en concurrence préalab,,21971128000012,,44133059400017,CATHIA NAIME,,NN,LES ABYMES,2023-11-28,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),10200,23800
2023000000018100,ASSURANCES DOMMAGES AUX BIENS,60000.0,66515200-5,Marché négocié sans publicité ni mise en concurrence préalab,,20007324500017,,37983490600073,,,,,2023-12-22,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),9000,21000
20232023DSI03000,MAINTENANCE ET PRESTATIONS COMPLEMENT.BERGER LEVRAULT,60000.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalab,,21830115800018,,75580064600381,,,,,2023-12-21,80,Sans concurrence (+15) | 5 marches sans concurrence (+10) | Montant accessible (+5),9000,21000
2023IN03400,FORMATIONS LOGICIELS E-SEDIT RH/GF + DECI,59666.6,80533100-0,Marché négocié sans publicité ni mise en concurrence préalab,,28071200100013,,75580064600373,,,,,2023-12-15,80,Sans concurrence (+15) | 5 marches sans concurrence (+10) | Montant accessible (+5),8950,20883
2023BOII01700100,(CPP) MAINTENANCE ET ASSISTANCE GESTION RH PAIE INDEMNISATION DU SDIS,55000.0,72514300-4,Marché négocié sans publicité ni mise en concurrence préalab,,28421024200020,,75580064600373,,,,,2023-12-05,80,Sans concurrence (+15) | 5 marches sans concurrence (+10) | Montant accessible (+5),8250,19250
202398280900,SOUSCRIPTION ET GESTION DES CONTRATS D'ASSURANCES: Lot 1 : ASSURANCE DOMMAGES AUX BIENS,54244.0,66510000-8,Marché passé sans publicité ni mise en concurrence préalable,,21840035600018,,37983490600073,,,,,2023-12-11,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),8137,18985
202309_23L0800,Lot 08 - Viande porcine fraiche,52000.0,15113000-3,Marché négocié sans publicité ni mise en concurrence préalab,,21971128000012,,44133059400017,CATHIA NAIME,,NN,LES ABYMES,2023-11-28,80,Sans concurrence (+15) | 3 marches sans concurrence (+10) | Montant accessible (+5),7800,18200
202420240030300,LOT 3 : ORGANISATION DE VISITE ET CREATION ELEMENTS COMMUNICATION POUR PROMOUVOIR LE TERRITOIRE,50000.0,75231240-8,Marché négocié sans publicité ni mise en concurrence préalab,,21630430300011,,90779645200015,,,,,2023-12-14,80,Sans concurrence (+15) | 4 marches sans concurrence (+10) | Montant accessible (+5),7500,17500
20233102,Prestations de services en assurances pour le SDEEG 33 (4 lots): Lot 2 : Responsabilité Civile,9473.0,66516000-0,Marché passé sans publicité ni mise en concurrence préalable,1.0,25330347300057,,33904153500024,,,,,2023-12-19,80,Sans concurrence (+15) | 1 seule offre (+15) | 3 marches sans concurrence (+10) | Montant trop faible (-10),1421,3316
202307001,Réhabilitation Hôtel de Ville,2442072.0,45453100-8,Marché passé sans publicité ni mise en concurrence préalable,2.0,21950487500010,,37988219400028,,,,,2023-12-20,78,Sans concurrence (+15) | 2 offres (+8) | Montant accessible (+5),366311,854725
2023008A00,Prestation de service d'assurance: Lot 1: Dommages aux Biens,177688.0,66515000-3,Appel d'offres ouvert,2.0,21430137600015,,83381722400029,SMACL ASSURANCES SA,,41,NIORT,2023-12-22,78,2 offres (+8) | Fournisseur captif 195 marches (+5) | 18 marches sans concurrence (+10) | Montant accessible (+5),26653,62191
24992830,Travaux sur le réseau AEP du Hameau de la Barre commune de Saint Maurice Navacelles,53995.0,45231110-9,Marché passé sans publicité ni mise en concurrence préalable,2.0,20001734100120,,42043563800010,,,,,2023-12-11,78,Sans concurrence (+15) | 2 offres (+8) | Montant accessible (+5),8099,18898
20233103,Prestations de services en assurances pour le SDEEG 33 (4 lots): Lot 3 : Véhicule à moteur,20056.0,66514110-0,Marché passé sans publicité ni mise en concurrence préalable,2.0,25330347300057,,30130960500410,,,,,2023-12-18,78,Sans concurrence (+15) | 2 offres (+8) | Fournisseur captif 100 marches (+5) | 5 marches sans concurrence (+10) | Montant trop faible (-10),3008,7020
20232304100,Fourniture gestion livraison de titres restaurants - Titres restaurant dématérialisé personnel salarié,5520000.0,30199770-8,Marché négocié sans publicité ni mise en concurrence préalab,,28974011000019,,64204436600242,UP COOP (CCR),,41,GENNEVILLIERS,2023-12-29,75,Sans concurrence (+15) | Fournisseur captif 23 marches (+5) | Categorie COTS (+5),828000,1932000
202398720400,"Fourniture de spécialités pharmaceutiques au profit des adhérents du GCS GRAPS Grand Est - marchés négociés lots 1670, 1671, 1672",2521158.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,,13002682600011,,53445668600045,,,,,2023-12-21,75,Sans concurrence (+15) | Categorie COTS (+5) | Montant accessible (+5),378174,882405
2024001202,MN MED CUTAQUIG,2250005.0,33600000-6,Marché négocié sans publicité ni mise en concurrence préalab,,26310012500016,,45132730800024,,,,,2023-12-22,75,Sans concurrence (+15) | Categorie COTS (+5) | Montant accessible (+5),337501,787502
2023170000,"Marché de maintenance et fourniture de dispositifs médicaux captifs pour les injecteurs de produit de contraste de marque ULRICH, incluant la fournitu",1500000.0,33100000-1,Marché négocié sans publicité ni mise en concurrence préalab,,26310012500016,,83257566600025,,,,,2023-12-08,75,Sans concurrence (+15) | Categorie COTS (+5) | Montant accessible (+5),225000,525000
202323CP00012500,FOURNITURE DE CARBURANT ET SERVICES ASSOCIES PAR CARTES ACCREDITIVES,1200000.0,09100000-0,Marché négocié sans publicité ni mise en concurrence préalab,,21920073000014,,53168044500024,,,,,2023-12-04,75,Sans concurrence (+15) | Fournisseur captif 14 marches (+5) | Montant accessible (+5),180000,420000
2023_05401,Assurance protection sociale SPV,1195480.0,66516500-5,Marché négocié sans publicité ni mise en concurrence préalab,,28060051100024,,33517109600035,,,,,2023-12-06,75,Sans concurrence (+15) | Fournisseur captif 21 marches (+5) | Montant accessible (+5),179322,418418
249931955,Contrat d'entretien des installations des résidences du patrimoine de Brive Habitat: Lot 05: chauffage individuel ventilation,1183720.0,39715200-9,Appel d'offres ouvert,1.0,27190310600026,,40970727000032,DELCAMBRE,,12,SAINT-SORNIN-LAVOLPS,2023-12-12,75,1 seule offre (+15) | Categorie COTS (+5) | Montant accessible (+5),177558,414302
20232310600,MAINTIEN OPE EXT VIDEO PROTECTION,1000000.0,32323500-8,Marché négocié sans publicité ni mise en concurrence préalab,,21340003900011,,40986794200396,,,,,2023-12-13,75,Sans concurrence (+15) | Categorie COTS (+5) | Montant accessible (+5),150000,350000
2022000000508600,SIFIU - MISE EN OEUVRE D'UNE GESTION FINANCIERE UNIFIEE Y COMPRIS MAINTENANCE ET PRESTATIONS ASSOCIEE,1000000.0,48440000-4,Dialogue compétitif,,24590042800013,,34054699300668,NEXPUBLICA FRANCE (NEXPUBLICA),,42,CLICHY,2023-12-05,75,Fournisseur captif 14 marches (+5) | 10 marches sans concurrence (+10) | Categorie COTS (+5) | Montant accessible (+5),150000,350000
2023M3D0114VD00,ACQUISITION DE COLONNES AÉRIENNES DESTINÉES A LA PRE-COLLECTE DES DÉCHETS MÉNAGERS ET ASSIMILES,1000000.0,34928480-6,Procédure adaptée,,24340001700022,,77605646700587,UNION DES GROUPEMENTS D'ACHATS PUBLICS (UGAP) (UGAP),,42,CHAMPS-SUR-MARNE,2023-11-30,75,Fournisseur captif 12 marches (+5) | 3 marches sans concurrence (+10) | Categorie COTS (+5) | Montant accessible (+5),150000,350000
