id,objet,montant,codecpv,categorie_cpv,procedure,datenotification,acheteur_id,acheteur_nom,titulaire_siret,offres_recues,lieu,formeprix
2023061315MVD00,LOT 4 FOURNITURE DE PNEUMATIQUES ET PRESTATIONS POUR LES VEHICULES POIDS LOURDS INDUSTRIELS ET ENGINS AGRICOLES  D ESPACES VERT ET DE TRAVAUX PUBLICS,350000.0,34224000-3,Transport & véhicules,Appel d'offres ouvert,2023-11-30,21440184600016,,30463605300015,,SAINT-NAZAIRE,Révisable
20232000,FOURNITURE DE MATERIEL DE PLOMBERIE ET SANITAIRE,180000.0,44115210-4,Matériaux de construction,Procédure adaptée,2023-11-30,21380421400012,,77559508500041,,SAINT MARTIN D'HERES,Révisable
2023O4995A00,"Fourniture de chauffe-eaux électriques, sanitaires et équipements Ville de Lyon et CCAS - lot 1 : chauffe-eaux électriques, résistances et pièces détachées",360000.0,39715000-7,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,21690123100011,,30930461603575,,A Lyon,Révisable
2023061315MVC00,LOT 3 FOURNITURE DE PNEUMATIQUE ET PRESTATIONS POUR LES VEHICULES LEGERS PARTICULIERS ET UTILITAIRES AINSI QUE POUR CERTAINS PETITS MATERIELS,240000.0,34224000-3,Transport & véhicules,Appel d'offres ouvert,2023-11-30,24440064400013,,30463605300015,,SAINT JOACHIM,Révisable
2023VPA-23070100,Lot1-Equipement numérique et accessoires,47798.22,30236000-2,Informatique & bureautique,Procédure adaptée,2023-11-30,21440212500071,,35009370400673,,VALLET,Ferme
2023053301,"Mise à disposition d?une bibliothèque de logiciels multi-éditeurs et prestations associées, pour les 3 établissement du GHT-GPNE",399000.0,48000000-8,Logiciels,Appel d'offres ouvert,2023-11-30,20001803400013,,38873456800495,,SEINE ST DENIS,Révisable
2024068300,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,100000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,72262054900062,,Rhone,Révisable
249923724,RÉHABILITATION DE 63 LOGEMENTS  RUE DES LILAS A CASTRES: Lot 4: RÉHABILITATION DE 63 LOGEMENTS  RUE DES LILAS A CASTRES - lot 4 portes palières,78187.0,44221200-7,Matériaux de construction,Procédure adaptée,2023-11-30,50227332900024,,48847986600037,1.0,,Unitaire
2023GN23C10A00,Lot 1 - Fourgon funéraire transport de corps,60820.93,34144700-5,Transport & véhicules,Appel d'offres ouvert,2023-11-30,24110059300078,,37770365700017,,NARBONNE CEDEX,Ferme
202323CVD01800,Fourniture pièces détachées pour engins MERCEDES Lot 03,40000.0,34300000-0,Transport & véhicules,Appel d'offres ouvert,2023-11-30,22040001400019,,30944470100028,,DIGNE LES BAINS CEDEX 9,Révisable
202323CVD02000,Fourniture de pièces détachées pour engin NOREMAT Lot 05,140000.0,34300000-0,Transport & véhicules,Appel d'offres ouvert,2023-11-30,22040001400019,,32221367900036,,DIGNE LES BAINS CEDEX 9,Révisable
2023053300,"Mise à disposition d?une bibliothèque de logiciels multi-éditeurs et prestations associées, pour les 3 établissement du GHT-GPNE",399000.0,48000000-8,Logiciels,Appel d'offres ouvert,2023-11-30,20001803400013,,38873456800495,,SEINE ST DENIS,Révisable
2023061315MVC00,LOT 3 FOURNITURE DE PNEUMATIQUE ET PRESTATIONS POUR LES VEHICULES LEGERS PARTICULIERS ET UTILITAIRES AINSI QUE POUR CERTAINS PETITS MATERIELS,500000.0,34224000-3,Transport & véhicules,Appel d'offres ouvert,2023-11-30,21440184600016,,48500865000015,,SAINT-NAZAIRE,Révisable
2022M009-00801,NISSAN - CH VIALA - RAHABILITATION RSX ASST CO ET RENOUVELLEMENT RSX AEP,143239.57,44162500-8,Matériaux de construction,Procédure adaptée,2023-11-30,24340048800025,,30855035900027,,Maureilhan,Révisable
243173,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lot 119",82132.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,83807169400015,51.0,,Unitaire
243179,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 115,116,196,203,204,205,206,218,219",76973.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,33897480100049,51.0,,Unitaire
243155,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 21 et 165",24280.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,34517003900043,51.0,,Unitaire
243151,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 67,69,71,74,75",1229641.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,54207855500662,51.0,,Unitaire
20232023F0004800,"Système d'acquisition dynamique pour l'achat de véhicule neufs ou d'occasion - 2023-07-03-3 : Fourniture et livraison d’un véhicule électrique de couleur blanche (type Zoé, Peugeot e-208 ou équivalent) pour le service déchet de Haut Léon Communauté et rep",24072.34,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-11-29,20006707200013,,30896210900036,,(29) Finistère,Ferme
2023168800,Prestations de support et suivi logiciel TRAUMACAD,94049.6,48180000-3,Logiciels,Marché négocié sans publicité ni mise en concurrence préalable,2023-11-29,26310012500016,,53529682600014,,Occitanie,Révisable
2023130100,Fourniture de Repas pour le Multi Accueil et le Centre de Loisirs: Lot 1: Repas du multi accueil,17391.0,38343000-1,Instruments de mesure,Procédure adaptée,2023-11-29,21140258100014,,47718101000729,,Ville de Falaise,Ferme et actualisable
202323003600200,LOT 2 MOBILIERS AMENAGEMENT ET RANGEMENT DE CLASSE,49000.0,39120000-9,Mobilier & ménager,Procédure adaptée,2023-11-29,21260198300019,,73298019800020,,MONTELIMAR,Révisable
243160,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 52,53,54,73",403775.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,31820925100095,51.0,,Unitaire
243159,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 30,31,32,34,35,42,46,166",422170.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,31232836200040,51.0,,Unitaire
2024319000,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 3,5,8,201,207,209,211",683068.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,54209118600073,,GRAND EST,Révisable
202398508200,Acquisition d'une flotte de vélos: Lot 3: Vélos pour différents usages,10700.0,34144900-7,Transport & véhicules,Procédure adaptée,2023-11-29,24300068400015,,92194437700016,,Remoulins,Ferme
202317502,"2023/175 - lot 1 - Acquisition, location et entretien véhicules légers de tourisme",6000000.0,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-11-29,22192720500197,,32989236800021,,TULLE,Ferme et actualisable
2023O4997A00,"Fourniture de chauffe-eaux électriques, sanitaires et équipements Ville de Lyon et CCAS - lot 3 : accessoires et pièces détachées salle de bain et cuisines",1400000.0,44411000-4,Matériaux de construction,Appel d'offres ouvert,2023-11-29,21690123100011,,77558685200227,,A Lyon,Révisable
2023DCT05200,Travaux relatif à la requalification des espaces extérieurs du musée Dauphinois Grenoble lot 2 maçonnerie Grenoble lot 4 serrurerie,133883.0,44316500-3,Matériaux de construction,Procédure adaptée,2023-11-29,22380001200013,,33996388600017,,GRENOBLE,Révisable
202323M0048L0000,ACQUISITION DE SERVEURS INFORMATIQUES,1000000.0,48822000-6,Logiciels,Appel d'offres ouvert,2023-11-29,21060027600013,,75750102800547,,CAGNES SUR MER,Révisable
202323MA01800,FOURNITURE DE LED ET TRAVAUX DE POSE POUR LE RELAMPING SMA,46945.87,31520000-7,Matériel électrique,Marché négocié sans publicité ni mise en concurrence préalable,2023-11-29,21140366200011,,50878629000033,,LISIEUX,Ferme
2024318800,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 117,118,135,136,137,138,139,146,149,150,152,153",2856522.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,33893335100011,,GRAND EST,Révisable
2024318300,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 61,91,114",103296.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,38319747200061,,GRAND EST,Révisable
2024317801,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 6,57,58,141,144",73929.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,38023609100134,,GRAND EST,Révisable
202398540200,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 89,90,94,96,107,110",353188.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,40197247600063,,GRAND EST,Révisable
2024315900,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 30,31,32,34,35,42,46,166",422170.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,31232836200040,,GRAND EST,Révisable
202398540201,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 89,90,94,96,107,110",353188.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,40197247600063,,GRAND EST,Révisable
2024315300,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 15,19,159",193870.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,56205085600235,,GRAND EST,Révisable
243187,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 36,37,41,44,47,63,66,86,88,95,126,143",1590142.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,57715084000137,51.0,,Unitaire
202398540400,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 67,69,71,74,75",1229641.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,54207855500662,,GRAND EST,Révisable
2024317101,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 100,195",78175.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,87838775200016,,GRAND EST,Révisable
202317501,"2023/175 - lot 1 - Acquisition, location et entretien véhicules légers de tourisme",6000000.0,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-11-29,22192720500197,,33925599400024,,TULLE,Ferme et actualisable
249980753,DIVERS TRAVAUX EN FACADES ET PARTIES COMMUNES LES ARCADES - PLACE JEAN JAURES A CASTRES: Lot 3: DIVERS TRAVAUX EN FACADES ET PARTIES COMMUNES LES ARCADES - PLACE JEAN JAURES A CASTRES - lot n°03 PEINTURE,11821.0,44810000-1,Matériaux de construction,Procédure adaptée,2023-11-29,50227332900024,,38446890600027,2.0,,Unitaire
2024318500,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lot 168",187586.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,34795633600015,,GRAND EST,Révisable
2024317800,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 6,57,58,141,144",73929.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,38023609100134,,GRAND EST,Révisable
2024316700,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lot 124",34174.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,30606294400013,,GRAND EST,Révisable
2024315700,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 4,92,97,103,108,109,122,175,176,177,181,182,183,184,185,186,187,188,189,190,194,208,216,226",1004933.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,65288051900036,,GRAND EST,Révisable
2023ABF000018700,IMPRESSION DES GUIDES TERRITORIAUX,119000.0,22100000-1,Imprimés,Appel d'offres ouvert,2023-11-29,20005550700012,,34129298500056,,FORT DE FRANCE,Révisable
243172,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lot 65",63351.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,34126457000035,51.0,,Unitaire
243185,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lot 168",187586.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,34795633600015,51.0,,Unitaire
202323CVD02100,Fourniture de pièces détachées pour engin RABAUD Lot 06,50000.0,34300000-0,Transport & véhicules,Appel d'offres ouvert,2023-11-29,22040001400019,,32127840000015,,DIGNE LES BAINS CEDEX 9,Révisable
243194,"Fourniture de DM de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est - Marchés Négociés - lot 99",3754.0,33600000-6,Matériel médical,Marché passé sans publicité ni mise en concurrence préalable,2023-11-29,13002682600011,,81961453800018,1.0,,Unitaire
243168,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 210, 212, 214",12767.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,82295102600019,51.0,,Unitaire
2024315701,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 4,92,97,103,108,109,122,175,176,177,181,182,183,184,185,186,187,188,189,190,194,208,216,226",1004933.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,65288051900036,,GRAND EST,Révisable
2024316901,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 40,45,48,51,68,98,101,102,104,142,145,147,148,160,163,178",782223.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,32515803800035,,GRAND EST,Révisable
2024315400,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lot 23",75801.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,5650171100115,,GRAND EST,Révisable
202313DSES100,MULTI ACCUEIL,80000.0,38343000-1,Instruments de mesure,Procédure adaptée,2023-11-29,21140258100014,,47718101000729,,FALAISE,Ferme et actualisable
20232023-073-100,LOT 1 - PRODUITS D'ENTRETIEN COURANT LIQUIDE NORMES ALIMENTAIRES,59500.0,39812100-8,Mobilier & ménager,Procédure adaptée,2023-11-29,21974009900011,,31984345400053,,ST ANDRE,Ferme
20232023F0004700,"Système d'acquisition dynamique pour l'achat de véhicule neufs ou d'occasion - 2023-07-03-1 Fourniture et livraison d’un véhicule électrique de couleur blanche (type Zoé, Peugeot e-208 ou équivalent) pour le service administratif de Haut Léon Communauté e",21607.97,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-11-29,20006707200013,,30896210900036,,(29) Finistère,Ferme
243181,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lot 18",80592.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,72200823200224,51.0,,Unitaire
243178,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 6,57,58,141,144",73609.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,38023609100134,51.0,,Unitaire
243158,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 85,87,93,111",365464.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,39023204900028,51.0,,Unitaire
2024318700,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 36,37,41,44,47,63,66,86,88,95,126,143",1590142.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,57715084000137,,GRAND EST,Révisable
2024319101,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 7,12,38,39,55,56,59,60,62,169,179,180",705727.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,43384204400011,,GRAND EST,Révisable
2024316300,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 200 et 202",2429.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,35394158600078,,GRAND EST,Révisable
2024315600,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 9,11",517548.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,57215630500029,,GRAND EST,Révisable
2024317600,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 213,215,217",37557.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,88753533400015,,GRAND EST,Révisable
243163,"Fourniture de dispositifs médicaux de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est lots 200 et 202",2429.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-11-29,13002682600011,,35394158600078,51.0,,Unitaire
